"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2021",53699.366,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2010",30799.879,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2011",30174.685,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2012",30165.51,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2013",30527.751,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2016",36150.68,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2017",40178.254,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2018",41379.453,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2019",40666.899,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2020",41203.313,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2021",45371.405,
"ISL","TEACHERSALARY","LOWSRY_START","USD","A","2017",35755.895,
"ISL","TEACHERSALARY","LOWSRY_START","USD","A","2018",38335.843,
"ISL","TEACHERSALARY","LOWSRY_START","USD","A","2019",39881.286,
"ISL","TEACHERSALARY","LOWSRY_START","USD","A","2020",38261.492,
"ISL","TEACHERSALARY","LOWSRY_START","USD","A","2021",42592.959,
"ISL","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",39477.21,
"ISL","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",42368.452,
"ISL","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",44263.75,
"ISL","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",42465.96,
"ISL","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",46451.046,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2010",28174.267,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2011",27602.369,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2012",29721.855,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2013",27894.78,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2016",36379.853,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",38781.215,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2018",40433.574,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2019",40950.26,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2020",41490.412,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2021",45371.405,
"ISL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",34394.185,
"ISL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2018",37367.357,
"ISL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2019",40181.834,
"ISL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2020",38549.834,
"ISL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2021",42592.959,
"ISL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",38104.547,
"ISL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2018",41399.966,
"ISL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2019",44564.298,
"ISL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2020",42754.302,
"ISL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2021",46451.046,
"BRA","TEACHERSALARY","LOWSRY_START","USD","A","2017",13881.584,
"BRA","TEACHERSALARY","LOWSRY_START","USD","A","2018",13983.06,
"BRA","TEACHERSALARY","LOWSRY_START","USD","A","2019",14344.895,
"BRA","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",13881.584,
"BRA","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2018",13983.06,
"BRA","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2019",14344.895,
"LTU","TEACHERSALARY","LOWSRY_START","USD","A","2017",19385.203,
"LTU","TEACHERSALARY","LOWSRY_START","USD","A","2018",20254.625,
"LTU","TEACHERSALARY","LOWSRY_START","USD","A","2019",28430.537,
"LTU","TEACHERSALARY","LOWSRY_START","USD","A","2020",29331.788,
"LTU","TEACHERSALARY","LOWSRY_START","USD","A","2021",30826.661,
"LTU","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",12572.796,
"LTU","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2018",12929.549,
"LTU","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2019",19683.138,
"LTU","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2020",21085.556,
"LTU","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2021",30826.661,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2010",29637.397,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2011",29035.799,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2012",30665.726,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2013",30801.873,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2016",34730.501,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2017",33286.748,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2018",45148.995,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2019",44082.469,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2020",44663.936,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2021",48216.225,
"ISL","TEACHERSALARY","UPPSRY_START","USD","A","2017",30347.261,
"ISL","TEACHERSALARY","UPPSRY_START","USD","A","2018",37334.939,
"ISL","TEACHERSALARY","UPPSRY_START","USD","A","2019",38705.322,
"ISL","TEACHERSALARY","UPPSRY_START","USD","A","2020",37133.29,
"ISL","TEACHERSALARY","UPPSRY_START","USD","A","2021",39977.836,
"ISL","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",41414.387,
"ISL","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",48379.012,
"ISL","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",46756.271,
"ISL","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",44857.247,
"ISL","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",48216.225,
"BRA","TEACHERSALARY","UPPSRY_START","USD","A","2017",13881.584,
"BRA","TEACHERSALARY","UPPSRY_START","USD","A","2018",13983.06,
"BRA","TEACHERSALARY","UPPSRY_START","USD","A","2019",14344.895,
"LTU","TEACHERSALARY","PRY_START","USD","A","2017",19385.203,
"LTU","TEACHERSALARY","PRY_START","USD","A","2018",20254.625,
"LTU","TEACHERSALARY","PRY_START","USD","A","2019",28430.537,
"LTU","TEACHERSALARY","PRY_START","USD","A","2020",29331.788,
"LTU","TEACHERSALARY","PRY_START","USD","A","2021",30826.661,
"LTU","TEACHERSALARY","UPPSRY_START","USD","A","2017",19385.203,
"LTU","TEACHERSALARY","UPPSRY_START","USD","A","2018",20254.625,
"LTU","TEACHERSALARY","UPPSRY_START","USD","A","2019",28430.537,
"LTU","TEACHERSALARY","UPPSRY_START","USD","A","2020",29331.788,
"LTU","TEACHERSALARY","UPPSRY_START","USD","A","2021",30826.661,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",87.136087,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",85.827849,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",87.532938,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",90.387559,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",89.36956,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",91.021253,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",93.512509,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",93.919071,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",97.387617,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",97.887515,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",101.72292,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",102.36231,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",103.16061,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",98.469129,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",106.0513,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",87.027562,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",85.051311,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",86.823847,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",89.299862,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",89.464763,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",91.118215,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",92.766115,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",93.28455,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",97.525977,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",97.912115,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",101.83128,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",101.99472,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",103.10959,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",104.35355,
"AUS","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",106.42497,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",87.136087,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",85.827849,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",87.532938,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",90.387559,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",89.36956,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",91.021253,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",93.512509,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",93.919071,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",97.387617,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",96.408441,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",101.72292,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",102.36231,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",103.16061,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",104.33183,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",106.0513,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2005",87.517535,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2006",85.281847,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2007",87.549232,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2008",87.803217,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2009",88.089293,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2010",90.103088,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2011",92.119198,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2012",93.201281,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2013",98.854827,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2014",98.805013,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2015",100,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2017",102.4046,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2018",102.8601,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2019",103.69011,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2020",109.24946,
"AUS","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2021",109.25296,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2000",86.946913,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",99.496201,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",99.558337,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",100.29193,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",100.7763,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",102.87826,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",103.94482,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",102.58513,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",102.06388,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",101.13284,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",99.981907,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",105.28157,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",105.20893,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",105.27448,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",106.17418,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",107.55101,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",107.71138,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",90.212009,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",99.31971,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",99.889344,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",100.38508,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",100.78892,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",102.9271,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",103.84852,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",102.39055,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",101.77159,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",100.87852,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",99.862058,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",108.25975,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",108.18624,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",108.35851,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",109.39235,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",111.07995,
"AUT","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",111.1078,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",89.199342,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",94.147449,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",94.77344,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",98.88089,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",99.990307,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",102.37898,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",103.90979,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",102.5812,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",101.96139,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",101.09414,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",100.11777,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",107.80484,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",107.01569,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",107.16772,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",107.85723,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",108.81084,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",108.87231,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2000",87.72702,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",93.590937,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",94.380789,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",94.128252,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",96.14992,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",101.95209,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",100.16622,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",97.817632,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",95.669999,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",97.303592,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",97.054648,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",92.647226,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",93.221363,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",98.050147,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",95.245617,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",97.440809,
"DNK","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",97.960385,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",89.233276,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",95.197875,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",96.001289,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",95.744415,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",97.800795,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",103.70259,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100.43932,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",98.084324,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",95.929857,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",97.567547,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",97.33865,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",93.015736,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",93.592257,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",97.781358,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",95.956512,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",98.168125,
"DNK","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",98.691554,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",101.03317,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",94.232114,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",97.030328,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",94.686766,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",95.618674,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",97.753199,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",97.29888,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",95.01752,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",93.120821,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",91.979524,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",97.690326,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",90.853481,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",91.371524,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",93.05497,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",93.67225,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",94.663245,
"DNK","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",94.179672,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2000",88.295487,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2005",100.28764,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2006",101.07902,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2007",100.68728,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2008",102.85007,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2009",102.04478,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2010",101.66418,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2011",99.280468,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2012",98.874526,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2013",97.95787,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2014",98.457279,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2015",100,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2016",96.425629,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2017",97.834411,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2018",98.201283,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2019",94.882153,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2020",97.069204,
"DNK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2021",97.586631,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2000",87.146522,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",99.01122,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2006",101.85185,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",102.29351,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2008",104.14497,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",103.90788,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2010",105.6487,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",104.43005,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2012",102.9918,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",101.73256,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",100.46461,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",100.0678,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",99.454965,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",98.346848,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",98.414589,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",98.662697,
"FIN","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",100.38105,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2000",83.034555,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",94.94964,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",101.05102,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",101.48934,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",104.14515,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",103.90786,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",105.64907,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",104.43032,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",102.99202,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",101.73292,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",100.46474,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",100.06766,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",99.454827,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",98.346837,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",98.414504,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",98.662752,
"FIN","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",100.92338,
"FIN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2000",88.782036,
"FIN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",96.678508,
"FIN","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",99.981678,
